Date,nasdaq100_price,crude_price,GDP,rate_y
2004-03-22,1381.3900146484375,37.11000061035156,12092.00532967033,1.01
2004-03-23,1370.0400390625,37.45000076293945,12094.086296703297,0.99
2004-03-24,1381.8599853515625,37.0099983215332,12096.167263736264,0.99
2004-03-25,1425.8599853515625,35.5099983215332,12098.248230769232,1.02
2004-03-26,1415.3900146484375,35.72999954223633,12100.329197802199,1.0
2004-03-29,1442.31005859375,35.45000076293945,12106.572098901099,1.0
2004-03-30,1445.25,36.25,12108.653065934066,0.98
2004-03-31,1438.4100341796875,35.7599983215332,12110.734032967033,1.05
2004-04-01,1453.219970703125,34.27000045776367,12112.815,1.0471428571428572
2004-04-02,1490.300048828125,34.38999938964844,12114.930296703296,1.0442857142857143
2004-04-05,1508.3699951171875,34.380001068115234,12121.276186813187,1.0357142857142858
2004-04-06,1493.5799560546875,34.970001220703125,12123.391483516483,1.032857142857143
2004-04-07,1481.9599609375,36.150001525878906,12125.506780219781,1.03
2004-04-08,1485.510009765625,37.13999938964844,12127.622076923077,1.0271428571428571
2004-04-12,1495.9300537109375,37.84000015258789,12136.083263736264,1.0157142857142858
